PLAYER_ID,LEAGUE_ID,TEAM_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_NAME,TEAM_NAME_CURRENT,TEAM_CITY,POSITION,HEIGHT,WEIGHT,COUNTRY,BIRTHDATE,DRAFT_YEAR,DRAFT_NUMBER,IMAGE_NAME,SEASON_ID,DATA_TYPE,Team_ID
1629018,00,0.0,415,210,11697.0,2031,4801,0.423036867319,1015,2599,0.390534821085,621,755,0.822516556291,154,829,983,599,480,75,285,652,5698,Gary Trent Jr.,Bucks,Milwaukee,Guard,6-5,204,USA,1999-01-18T00:00:00,2018,37,https://cdn.nba.com/headshots/nba/latest/1040x760/1629018.png,2024-25,Carreer,
1627777,00,0.0,544,32,9495.0,1455,3272,0.444682151589,883,2214,0.398825654923,253,297,0.851851851851,172,1182,1354,534,176,78,379,983,4046,Georges Niang,Hawks,Atlanta,Forward,6-7,230,USA,1993-06-17T00:00:00,2016,50,https://cdn.nba.com/headshots/nba/latest/1040x760/1627777.png,2024-25,Carreer,
203507,00,0.0,859,794,28233.0,7525,13668,0.550556043312,542,1908,0.284067085953,4946,7134,0.693299691617,1599,6931,8530,4288,961,1064,2586,2531,20538,Giannis Antetokounmpo,Bucks,Milwaukee,Forward,6-11,243,Greece,1994-12-06T00:00:00,2013,15,https://cdn.nba.com/headshots/nba/latest/1040x760/203507.png,2024-25,Carreer,
1629048,00,0.0,319,97,4604.0,686,1269,0.540583136327,62,269,0.230483271375,298,450,0.662222222222,501,818,1319,370,137,335,229,587,1732,Goga Bitadze,Magic,Orlando,Center-Forward,6-10,250,Georgia,1999-07-20T00:00:00,2019,18,https://cdn.nba.com/headshots/nba/latest/1040x760/1629048.png,2024-25,Carreer,
1641711,00,0.0,114,71,2855.0,454,1092,0.41575091575,202,567,0.356261022927,177,206,0.85922330097,71,254,325,166,82,12,133,207,1287,Gradey Dick,Raptors,Toronto,Guard-Forward,6-6,200,USA,2003-11-20T00:00:00,2023,13,https://cdn.nba.com/headshots/nba/latest/1040x760/1641711.png,2024-25,Carreer,
1629684,00,0.0,380,108,8709.0,946,2094,0.451766953199,446,1184,0.376689189189,386,499,0.773547094188,362,1031,1393,552,203,200,387,974,2724,Grant Williams,Hornets,Charlotte,Forward,6-6,236,USA,1998-11-30T00:00:00,2019,22,https://cdn.nba.com/headshots/nba/latest/1040x760/1629684.png,2024-25,Carreer,
1628960,00,0.0,403,252,10228.0,1416,3140,0.450955414012,855,2064,0.414244186046,563,657,0.856925418569,205,1011,1216,812,293,112,399,636,4250,Grayson Allen,Suns,Phoenix,Guard,6-4,198,USA,1995-10-08T00:00:00,2018,21,https://cdn.nba.com/headshots/nba/latest/1040x760/1628960.png,2024-25,Carreer,
1627824,00,0.0,144,48,2380.0,343,701,0.489300998573,125,339,0.368731563421,130,182,0.714285714285,174,326,500,179,70,36,114,219,941,Guerschon Yabusele,76ers,Philadelphia,Forward,6-8,265,France,1995-12-17T00:00:00,2016,16,https://cdn.nba.com/headshots/nba/latest/1040x760/1627824.png,2024-25,Carreer,
1630611,00,0.0,79,2,953.0,110,234,0.470085470085,44,130,0.338461538461,45,59,0.762711864406,89,132,221,94,29,12,49,114,309,Gui Santos,Warriors,Golden State,Forward,6-6,185,Brazil,2002-06-22T00:00:00,2022,55,https://cdn.nba.com/headshots/nba/latest/1040x760/1630611.png,2024-25,Carreer,
203084,00,0.0,993,932,31035.0,4868,10586,0.459852635556,1439,3742,0.384553714591,2632,3250,0.809846153846,1014,3728,4742,1739,672,178,1124,1462,13807,Harrison Barnes,Spurs,San Antonio,Forward,6-8,225,USA,1992-05-30T00:00:00,2012,7,https://cdn.nba.com/headshots/nba/latest/1040x760/203084.png,2024-25,Carreer,
1631127,00,0.0,5,0,34.0,2,4,0.5,0,1,0.0,0,0,0.0,2,7,9,3,3,0,1,2,4,Harrison Ingram,Spurs,San Antonio,Forward,6-5,230,USA,2002-11-27T00:00:00,2024,48,https://cdn.nba.com/headshots/nba/latest/1040x760/1631127.png,2024-25,Carreer,
1629312,00,0.0,218,80,4356.0,445,992,0.448588709677,212,567,0.373897707231,69,114,0.605263157894,204,477,681,233,160,87,137,377,1171,Haywood Highsmith,Heat,Miami,Forward,6-5,220,USA,1996-12-09T00:00:00,2018,,https://cdn.nba.com/headshots/nba/latest/1040x760/1629312.png,2024-25,Carreer,
1630529,00,0.0,240,231,7255.0,877,1837,0.477408818726,249,681,0.365638766519,430,522,0.823754789272,291,624,915,593,375,173,316,736,2433,Herbert Jones,Pelicans,New Orleans,Forward,6-7,206,USA,1998-10-06T00:00:00,2021,35,https://cdn.nba.com/headshots/nba/latest/1040x760/1630529.png,2024-25,Carreer,
1630193,00,0.0,324,98,8293.0,1504,3572,0.421052631578,679,1811,0.37493097736,855,996,0.858433734939,147,950,1097,1203,237,43,416,627,4542,Immanuel Quickley,Raptors,Toronto,Guard,6-2,190,USA,1999-06-17T00:00:00,2020,25,https://cdn.nba.com/headshots/nba/latest/1040x760/1630193.png,2024-25,Carreer,
1642403,00,0.0,40,0,303.0,54,83,0.650602409638,3,8,0.375,23,36,0.638888888888,22,35,57,12,5,10,16,30,134,Isaac Jones,Kings,Sacramento,Forward,6-9,245,USA,2000-07-11T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1642403.png,2024-25,Carreer,
1630171,00,0.0,334,238,8747.0,976,2091,0.466762314681,319,908,0.351321585903,437,598,0.730769230769,308,622,930,536,263,126,263,751,2708,Isaac Okoro,Cavaliers,Cleveland,Forward-Guard,6-5,225,USA,2001-01-26T00:00:00,2020,5,https://cdn.nba.com/headshots/nba/latest/1040x760/1630171.png,2024-25,Carreer,
1642268,00,0.0,71,46,1839.0,234,555,0.421621621621,42,169,0.248520710059,105,154,0.681818181818,32,203,235,446,66,16,208,149,615,Isaiah Collier,Jazz,Utah,Guard,6-3,210,USA,2004-10-08T00:00:00,2024,29,https://cdn.nba.com/headshots/nba/latest/1040x760/1642268.png,2024-25,Carreer,
1642384,00,0.0,15,0,45.0,5,11,0.454545454545,1,5,0.2,2,4,0.5,1,7,8,1,1,2,1,2,13,Isaiah Crawford,Kings,Sacramento,Forward,6-6,220,USA,2001-11-01T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1642384.png,2024-25,Carreer,
1628392,00,0.0,379,114,7376.0,1076,1817,0.592184920198,27,106,0.254716981132,405,590,0.686440677966,848,1575,2423,757,272,351,412,962,2584,Isaiah Hartenstein,Thunder,Oklahoma City,Center-Forward,7-0,250,Germany,1998-05-05T00:00:00,2017,43,https://cdn.nba.com/headshots/nba/latest/1040x760/1628392.png,2024-25,Carreer,
1630543,00,0.0,164,31,2438.0,464,780,0.594871794871,7,34,0.205882352941,235,350,0.671428571428,278,419,697,116,93,214,135,397,1170,Isaiah Jackson,Pacers,Indiana,Forward,6-9,205,USA,2002-01-10T00:00:00,2021,22,https://cdn.nba.com/headshots/nba/latest/1040x760/1630543.png,2024-25,Carreer,
1630198,00,0.0,321,29,5436.0,815,1891,0.430988894764,584,1454,0.401650618982,220,263,0.83650190114,112,531,643,361,168,46,154,386,2434,Isaiah Joe,Thunder,Oklahoma City,Guard,6-3,165,USA,1999-07-02T00:00:00,2020,49,https://cdn.nba.com/headshots/nba/latest/1040x760/1630198.png,2024-25,Carreer,
1641815,00,0.0,3,0,5.0,0,2,0.0,0,1,0.0,0,0,0.0,0,2,2,0,1,0,0,0,0,Isaiah Stevens,Heat,Miami,Guard,6-0,185,USA,2000-11-01T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1641815.png,2024-25,Carreer,
1630191,00,0.0,307,181,7541.0,1033,2037,0.507118311242,187,542,0.345018450184,378,516,0.732558139534,704,1473,2177,407,126,337,354,810,2631,Isaiah Stewart,Pistons,Detroit,Forward-Center,6-8,250,USA,2001-05-22T00:00:00,2020,16,https://cdn.nba.com/headshots/nba/latest/1040x760/1630191.png,2024-25,Carreer,
1631209,00,0.0,21,0,269.0,42,108,0.388888888888,13,34,0.382352941176,25,34,0.735294117647,14,18,32,28,11,0,18,21,122,Isaiah Wong,,,Guard,6-3,185,USA,2001-01-28T00:00:00,2023,55,https://cdn.nba.com/headshots/nba/latest/1040x760/1631209.png,2024-25,Carreer,
1627826,00,0.0,584,451,13432.0,2457,3988,0.616098294884,1,12,0.083333333333,1038,1430,0.725874125874,1536,3206,4742,794,218,575,705,1375,5953,Ivica Zubac,Clippers,LA,Center,7-0,240,Croatia,1997-03-18T00:00:00,2016,32,https://cdn.nba.com/headshots/nba/latest/1040x760/1627826.png,2024-25,Carreer,
1631120,00,0.0,36,0,197.0,25,65,0.384615384615,9,32,0.28125,9,13,0.692307692307,6,26,32,34,8,4,19,11,68,JD Davison,Celtics,Boston,Guard,6-1,195,USA,2002-10-03T00:00:00,2022,53,https://cdn.nba.com/headshots/nba/latest/1040x760/1631120.png,2024-25,Carreer,
1630550,00,0.0,185,11,2260.0,224,535,0.418691588785,80,252,0.31746031746,71,109,0.651376146788,110,279,389,90,49,70,78,169,599,JT Thor,Wizards,Washington,Forward,6-9,203,USA,2002-08-26T00:00:00,2021,37,https://cdn.nba.com/headshots/nba/latest/1040x760/1630550.png,2024-25,Carreer,
1629630,00,0.0,307,305,9801.0,2507,5344,0.469124251497,415,1312,0.316310975609,1513,1975,0.766075949367,288,1160,1448,2267,315,86,1037,515,6942,Ja Morant,Grizzlies,Memphis,Guard,6-2,174,USA,1999-08-10T00:00:00,2019,2,https://cdn.nba.com/headshots/nba/latest/1040x760/1629630.png,2024-25,Carreer,
1631095,00,0.0,212,194,6590.0,990,2291,0.432125709297,356,1048,0.339694656488,416,517,0.804642166344,366,1218,1584,282,120,176,254,550,2752,Jabari Smith Jr.,Rockets,Houston,Forward,6-10,220,USA,2003-05-13T00:00:00,2022,3,https://cdn.nba.com/headshots/nba/latest/1040x760/1631095.png,2024-25,Carreer,
1629098,00,0.0,9,0,43.0,5,17,0.294117647058,4,13,0.307692307692,0,0,0.0,2,3,5,1,0,2,2,3,14,Jack McVeigh,Rockets,Houston,Guard-Forward,6-8,215,Australia,1996-06-27T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1629098.png,2024-25,Carreer,
1642050,00,0.0,6,0,51.0,8,17,0.470588235294,3,10,0.3,3,6,0.5,3,8,11,4,4,0,1,4,22,Jackson Rowe,Warriors,Golden State,Forward,6-7,210,Canada,1997-01-04T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1642050.png,2024-25,Carreer,
1631210,00,0.0,26,0,113.0,14,31,0.451612903225,6,14,0.428571428571,2,2,1.0,6,16,22,9,2,1,4,6,36,Jacob Toppin,Hawks,Atlanta,Forward,6-8,200,USA,2000-05-08T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1631210.png,2024-25,Carreer,
1630702,00,0.0,178,15,2605.0,521,1226,0.424959216965,220,577,0.381282495667,184,241,0.763485477178,40,269,309,255,67,16,190,234,1446,Jaden Hardy,Mavericks,Dallas,Guard,6-3,198,USA,2002-07-05T00:00:00,2022,37,https://cdn.nba.com/headshots/nba/latest/1040x760/1630702.png,2024-25,Carreer,
1631093,00,0.0,181,164,5419.0,1016,2369,0.428872942169,307,873,0.351660939289,578,775,0.745806451612,199,477,676,802,146,69,516,513,2917,Jaden Ivey,Pistons,Detroit,Guard,6-4,195,USA,2002-02-13T00:00:00,2022,5,https://cdn.nba.com/headshots/nba/latest/1040x760/1631093.png,2024-25,Carreer,
1630183,00,0.0,366,290,10449.0,1494,3099,0.482090997095,445,1277,0.348472983555,351,467,0.751605995717,405,1121,1526,562,334,306,416,1112,3784,Jaden McDaniels,Timberwolves,Minnesota,Forward,6-9,185,USA,2000-09-29T00:00:00,2020,28,https://cdn.nba.com/headshots/nba/latest/1040x760/1630183.png,2024-25,Carreer,
1630531,00,0.0,110,6,967.0,112,274,0.408759124087,24,101,0.237623762376,68,88,0.772727272727,57,95,152,85,67,24,54,123,316,Jaden Springer,Jazz,Utah,Guard,6-4,202,USA,2002-09-25T00:00:00,2021,28,https://cdn.nba.com/headshots/nba/latest/1040x760/1630531.png,2024-25,Carreer,
203109,00,0.0,812,436,20159.0,2590,6194,0.418146593477,1232,3546,0.347433728144,1103,1420,0.77676056338,558,2833,3391,1281,789,269,674,1633,7515,Jae Crowder,Kings,Sacramento,Forward,6-6,235,USA,1990-07-06T00:00:00,2012,34,https://cdn.nba.com/headshots/nba/latest/1040x760/203109.png,2024-25,Carreer,
1630256,00,0.0,296,153,6396.0,967,1960,0.493367346938,175,566,0.309187279151,340,486,0.699588477366,419,807,1226,595,246,106,343,833,2449,Jae'Sean Tate,Rockets,Houston,Forward,6-4,230,USA,1995-10-28T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1630256.png,2024-25,Carreer,
1626143,00,0.0,248,116,4829.0,1092,2016,0.541666666666,6,27,0.222222222222,376,556,0.676258992805,377,793,1170,226,73,195,347,515,2566,Jahlil Okafor,,,Center-Forward,6-10,270,USA,1995-12-15T00:00:00,2015,3,https://cdn.nba.com/headshots/nba/latest/1040x760/1626143.png,2024-25,Carreer,
1642443,00,0.0,6,0,29.0,4,5,0.8,1,2,0.5,2,2,1.0,1,2,3,6,0,0,1,2,11,Jahmir Young,Bulls,Chicago,Guard,6-1,185,USA,2000-10-07T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1642443.png,2024-25,Carreer,
1631170,00,0.0,141,37,3481.0,554,1159,0.477998274374,102,321,0.317757009345,249,317,0.78548895899,166,409,575,361,138,34,208,248,1459,Jaime Jaquez Jr.,Heat,Miami,Guard,6-6,225,USA,2001-02-18T00:00:00,2023,18,https://cdn.nba.com/headshots/nba/latest/1040x760/1631170.png,2024-25,Carreer,
1631222,00,0.0,136,6,2569.0,315,735,0.428571428571,137,369,0.371273712737,175,233,0.751072961373,160,290,450,237,103,39,149,250,942,Jake LaRavia,Kings,Sacramento,Forward,6-7,235,USA,2001-11-03T00:00:00,2022,19,https://cdn.nba.com/headshots/nba/latest/1040x760/1631222.png,2024-25,Carreer,
1627751,00,0.0,595,341,13319.0,2348,3723,0.630674187483,3,7,0.428571428571,612,1102,0.555353901996,1604,2549,4153,1083,381,757,721,1479,5311,Jakob Poeltl,Raptors,Toronto,Center,7-0,260,Austria,1995-10-15T00:00:00,2016,9,https://cdn.nba.com/headshots/nba/latest/1040x760/1627751.png,2024-25,Carreer,
1641779,00,0.0,8,0,30.0,2,7,0.285714285714,2,7,0.285714285714,3,4,0.75,0,4,4,0,0,0,4,0,9,Jalen Bridges,Suns,Phoenix,Forward,6-8,225,USA,2001-05-14T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1641779.png,2024-25,Carreer,
1628973,00,0.0,487,337,14240.0,3241,6631,0.488764892173,778,1998,0.389389389389,1561,1896,0.823312236286,227,1322,1549,2449,351,48,850,895,8821,Jalen Brunson,Knicks,New York,Guard,6-2,190,USA,1996-08-31T00:00:00,2018,33,https://cdn.nba.com/headshots/nba/latest/1040x760/1628973.png,2024-25,Carreer,
1631105,00,0.0,206,169,5481.0,985,1508,0.653183023872,0,6,0.0,401,580,0.691379310344,698,1413,2111,431,131,195,357,625,2371,Jalen Duren,Pistons,Detroit,Center,6-10,250,USA,2003-11-18T00:00:00,2022,13,https://cdn.nba.com/headshots/nba/latest/1040x760/1631105.png,2024-25,Carreer,
1630224,00,0.0,307,307,10038.0,2143,5082,0.421684376229,779,2278,0.341966637401,1108,1387,0.798846431146,162,1148,1310,1030,240,91,729,476,6173,Jalen Green,Rockets,Houston,Guard,6-4,186,USA,2002-02-09T00:00:00,2021,2,https://cdn.nba.com/headshots/nba/latest/1040x760/1630224.png,2024-25,Carreer,
1641720,00,0.0,36,0,423.0,47,143,0.328671328671,16,61,0.262295081967,30,41,0.731707317073,5,35,40,45,8,9,27,38,140,Jalen Hood-Schifino,76ers,Philadelphia,Guard,6-5,210,USA,2003-06-19T00:00:00,2023,17,https://cdn.nba.com/headshots/nba/latest/1040x760/1641720.png,2024-25,Carreer,
1630552,00,0.0,184,94,4335.0,810,1607,0.504044803982,148,458,0.323144104803,255,358,0.712290502793,189,966,1155,470,164,119,257,322,2023,Jalen Johnson,Hawks,Atlanta,Forward,6-8,219,USA,2001-12-18T00:00:00,2021,20,https://cdn.nba.com/headshots/nba/latest/1040x760/1630552.png,2024-25,Carreer,
1629667,00,0.0,252,45,4550.0,635,1414,0.449080622347,174,540,0.322222222222,255,328,0.77743902439,178,651,829,292,165,84,215,485,1699,Jalen McDaniels,,,Forward,6-9,190,USA,1998-01-31T00:00:00,2019,52,https://cdn.nba.com/headshots/nba/latest/1040x760/1629667.png,2024-25,Carreer,
1629618,00,0.0,76,4,788.0,92,215,0.427906976744,49,126,0.388888888888,9,12,0.75,16,69,85,128,23,5,33,51,242,Jalen Pickett,Nuggets,Denver,Guard,6-2,202,USA,1999-10-22T00:00:00,2023,32,https://cdn.nba.com/headshots/nba/latest/1040x760/1629618.png,2024-25,Carreer,
1630591,00,0.0,211,174,5579.0,917,2187,0.419295839048,337,1025,0.328780487804,427,548,0.779197080291,152,550,702,698,283,126,471,565,2598,Jalen Suggs,Magic,Orlando,Guard,6-5,205,USA,2001-06-03T00:00:00,2021,5,https://cdn.nba.com/headshots/nba/latest/1040x760/1630591.png,2024-25,Carreer,
1631114,00,0.0,215,202,6735.0,1515,2955,0.512690355329,300,786,0.381679389312,571,711,0.803094233473,180,808,988,924,294,126,396,524,3901,Jalen Williams,Thunder,Oklahoma City,Guard-Forward,6-5,211,USA,2001-04-14T00:00:00,2022,12,https://cdn.nba.com/headshots/nba/latest/1040x760/1631114.png,2024-25,Carreer,
1630592,00,0.0,122,25,2695.0,322,799,0.403003754693,146,436,0.334862385321,173,211,0.81990521327,122,279,401,190,51,9,98,212,963,Jalen Wilson,Nets,Brooklyn,Forward,6-6,220,USA,2000-11-04T00:00:00,2023,51,https://cdn.nba.com/headshots/nba/latest/1040x760/1630592.png,2024-25,Carreer,
1631288,00,0.0,81,1,1000.0,139,303,0.458745874587,44,131,0.335877862595,69,95,0.726315789473,57,117,174,44,44,15,36,89,391,Jamal Cain,Pelicans,New Orleans,Forward,6-6,191,USA,1999-03-20T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1631288.png,2024-25,Carreer,
1627750,00,0.0,536,461,16797.0,3551,7799,0.455314783946,1146,3004,0.381491344873,1375,1580,0.870253164556,405,1613,2018,2509,542,197,1086,982,9623,Jamal Murray,Nuggets,Denver,Guard,6-4,215,Canada,1997-02-23T00:00:00,2016,7,https://cdn.nba.com/headshots/nba/latest/1040x760/1627750.png,2024-25,Carreer,
1631123,00,0.0,19,1,227.0,22,54,0.407407407407,4,20,0.2,5,8,0.625,5,25,30,25,9,4,21,18,53,Jamaree Bouyea,Bucks,Milwaukee,Guard,6-2,180,USA,1999-06-27T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1631123.png,2024-25,Carreer,
201935,00,0.0,1151,937,40009.0,8174,18610,0.439226222461,3175,8750,0.362857142857,8164,9478,0.861363156784,871,5602,6473,8316,1715,655,4260,2857,27687,James Harden,Clippers,LA,Guard,6-5,220,USA,1989-08-26T00:00:00,2009,3,https://cdn.nba.com/headshots/nba/latest/1040x760/201935.png,2024-25,Carreer,
201949,00,0.0,786,243,15561.0,2311,4881,0.473468551526,381,1271,0.299763965381,827,1220,0.677868852459,605,2111,2716,1610,581,655,1048,1749,5830,James Johnson,Pacers,Indiana,Forward,6-7,240,USA,1987-02-20T00:00:00,2009,16,https://cdn.nba.com/headshots/nba/latest/1040x760/201949.png,2024-25,Carreer,
1630164,00,0.0,148,55,2798.0,569,1016,0.560039370078,16,61,0.262295081967,196,287,0.682926829268,238,592,830,110,30,102,177,370,1350,James Wiseman,,,Center,6-11,240,USA,2001-03-31T00:00:00,2020,2,https://cdn.nba.com/headshots/nba/latest/1040x760/1630164.png,2024-25,Carreer,
1642419,00,0.0,59,10,1041.0,149,347,0.42939481268,105,259,0.405405405405,16,18,0.888888888888,37,121,158,53,17,10,27,92,419,Jamison Battle,Raptors,Toronto,Forward,6-7,220,USA,2001-05-10T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1642419.png,2024-25,Carreer,
1630215,00,0.0,148,19,2045.0,377,837,0.450418160095,119,349,0.340974212034,117,143,0.818181818181,40,177,217,417,93,29,168,207,990,Jared Butler,76ers,Philadelphia,Guard,6-3,193,USA,2000-08-25T00:00:00,2021,40,https://cdn.nba.com/headshots/nba/latest/1040x760/1630215.png,2024-25,Carreer,
1642272,00,0.0,23,8,591.0,126,274,0.459854014598,51,133,0.383458646616,49,56,0.875,13,43,56,60,15,0,37,37,352,Jared McCain,76ers,Philadelphia,Guard,6-3,195,USA,2004-02-20T00:00:00,2024,16,https://cdn.nba.com/headshots/nba/latest/1040x760/1642272.png,2024-25,Carreer,
1631197,00,0.0,45,2,669.0,92,197,0.467005076142,29,90,0.322222222222,33,39,0.846153846153,28,84,112,34,17,16,19,71,246,Jared Rhoden,Raptors,Toronto,Guard,6-5,210,USA,1999-08-27T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1631197.png,2024-25,Carreer,
1628991,00,0.0,407,398,11640.0,2658,5700,0.466315789473,704,2008,0.350597609561,1498,1891,0.792173453199,548,1710,2258,602,414,777,762,1485,7518,Jaren Jackson Jr.,Grizzlies,Memphis,Forward-Center,6-10,242,USA,1999-09-15T00:00:00,2018,4,https://cdn.nba.com/headshots/nba/latest/1040x760/1628991.png,2024-25,Carreer,
1628386,00,0.0,568,503,16020.0,2912,4542,0.641127256715,19,116,0.163793103448,1445,2030,0.711822660098,1619,3620,5239,948,371,703,767,1113,7288,Jarrett Allen,Cavaliers,Cleveland,Center,6-9,243,USA,1998-04-21T00:00:00,2017,22,https://cdn.nba.com/headshots/nba/latest/1040x760/1628386.png,2024-25,Carreer,
1629750,00,0.0,263,74,4429.0,521,1023,0.509286412512,124,367,0.3378746594,233,312,0.746794871794,247,566,813,187,218,106,131,389,1399,Javonte Green,Cavaliers,Cleveland,Guard,6-5,205,USA,1993-07-23T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1629750.png,2024-25,Carreer,
1629637,00,0.0,367,87,6020.0,967,1491,0.648558014755,30,115,0.260869565217,530,761,0.696452036793,490,953,1443,259,169,247,263,743,2494,Jaxson Hayes,Lakers,Los Angeles,Center-Forward,7-0,220,USA,2000-05-23T00:00:00,2019,8,https://cdn.nba.com/headshots/nba/latest/1040x760/1629637.png,2024-25,Carreer,
1630643,00,0.0,95,2,912.0,181,348,0.520114942528,90,223,0.403587443946,61,74,0.824324324324,39,126,165,51,22,64,41,103,513,Jay Huff,Grizzlies,Memphis,Center,7-1,240,USA,1997-08-25T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1630643.png,2024-25,Carreer,
1627759,00,0.0,603,496,18464.0,4298,8989,0.478139948826,1144,3184,0.359296482412,1696,2336,0.72602739726,606,2602,3208,1589,612,228,1277,1518,11436,Jaylen Brown,Celtics,Boston,Guard-Forward,6-6,223,USA,1996-10-24T00:00:00,2016,3,https://cdn.nba.com/headshots/nba/latest/1040x760/1627759.png,2024-25,Carreer,
1641740,00,0.0,40,4,522.0,56,120,0.466666666666,22,51,0.431372549019,29,37,0.783783783783,26,27,53,26,36,2,8,61,163,Jaylen Clark,Timberwolves,Minnesota,Guard,6-4,205,USA,2001-10-13T00:00:00,2023,53,https://cdn.nba.com/headshots/nba/latest/1040x760/1641740.png,2024-25,Carreer,
1641798,00,0.0,16,0,238.0,31,74,0.418918918918,7,23,0.304347826086,9,10,0.9,11,33,44,17,9,0,12,14,78,Jaylen Martin,Wizards,Washington,Guard,6-6,216,USA,2004-01-28T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1641798.png,2024-25,Carreer,
1629669,00,0.0,205,4,3518.0,697,1577,0.441978440076,197,624,0.315705128205,224,283,0.791519434628,92,353,445,380,99,34,147,281,1815,Jaylen Nowell,,,Guard,6-4,201,USA,1999-07-09T00:00:00,2019,43,https://cdn.nba.com/headshots/nba/latest/1040x760/1629669.png,2024-25,Carreer,
1642377,00,0.0,79,74,2043.0,287,676,0.424556213017,138,392,0.352040816326,111,135,0.822222222222,87,181,268,135,44,8,69,146,823,Jaylen Wells,Grizzlies,Memphis,Forward,6-8,,USA,2003-08-26T00:00:00,2024,39,https://cdn.nba.com/headshots/nba/latest/1040x760/1642377.png,2024-25,Carreer,
1631119,00,0.0,165,46,2595.0,294,683,0.430453879941,160,410,0.390243902439,94,125,0.752,128,609,737,306,78,68,106,288,842,Jaylin Williams,Thunder,Oklahoma City,Forward,6-9,240,USA,2002-06-29T00:00:00,2022,34,https://cdn.nba.com/headshots/nba/latest/1040x760/1631119.png,2024-25,Carreer,
1628369,00,0.0,585,585,20184.0,4789,10429,0.459200306836,1546,4181,0.369767998086,2660,3167,0.839911588253,512,3781,4293,2243,639,384,1389,1232,13784,Jayson Tatum,Celtics,Boston,Forward-Guard,6-8,210,USA,1998-03-03T00:00:00,2017,3,https://cdn.nba.com/headshots/nba/latest/1040x760/1628369.png,2024-25,Carreer,
1641789,00,,16,0,57.0,9,23,0.391304,4,11,0.363636,2,4,0.5,1,4,5,6,2,1,5,9,24,Jazian Gortman,,,Guard,6-2,184,USA,2003-03-14T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1641789.png,2024-25,Carreer,0.0
1630288,00,0.0,87,3,1129.0,165,349,0.472779369627,43,114,0.377192982456,44,60,0.733333333333,29,92,121,146,45,17,30,48,417,Jeff Dowtin Jr.,76ers,Philadelphia,Guard,6-3,177,USA,1997-05-10T00:00:00,Undrafted,Undrafted,https://cdn.nba.com/headshots/nba/latest/1040x760/1630288.png,2024-25,Carreer,
201145,00,0.0,1217,660,33259.0,5203,11556,0.450242298373,1201,3556,0.33773903262,2806,3490,0.804011461318,1003,3879,4882,1784,759,591,1582,2502,14413,Jeff Green,Rockets,Houston,Forward,6-8,235,USA,1986-08-28T00:00:00,2007,5,https://cdn.nba.com/headshots/nba/latest/1040x760/201145.png,2024-25,Carreer,
203924,00,0.0,719,434,20053.0,3212,7160,0.448603351955,941,2587,0.363741785852,2063,2741,0.752645020065,605,2221,2826,1150,485,748,914,1641,9428,Jerami Grant,Trail Blazers,Portland,Forward,6-7,210,USA,1994-03-12T00:00:00,2014,39,https://cdn.nba.com/headshots/nba/latest/1040x760/203924.png,2024-25,Carreer,
1630526,00,0.0,197,66,3474.0,447,1014,0.440828402366,164,479,0.342379958246,133,167,0.796407185628,279,566,845,201,102,37,125,249,1191,Jeremiah Robinson-Earl,Pelicans,New Orleans,Forward,6-8,240,USA,2000-11-03T00:00:00,2021,32,https://cdn.nba.com/headshots/nba/latest/1040x760/1630526.png,2024-25,Carreer,
1631110,00,0.0,184,149,5014.0,841,1797,0.468002225932,131,452,0.289823008849,279,385,0.724675324675,359,764,1123,519,150,90,321,437,2092,Jeremy Sochan,Spurs,San Antonio,Forward,6-8,230,Poland,2003-05-20T00:00:00,2022,9,https://cdn.nba.com/headshots/nba/latest/1040x760/1631110.png,2024-25,Carreer,
